,Overall,Value,Rooms,Location,Cleanliness,Check in / front desk,Service,Business service
17538,4,4,3,5,3,4,3,2
17539,4,5,4,5,5,5,5,-1
17540,4,5,4,5,5,3,4,4
17541,4,5,4,4,5,5,4,4
17542,4,4,4,-1,5,-1,4,-1
17543,4,4,4,4,5,4,4,-1
17544,4,4,4,4,5,5,5,5
17545,4,3,4,-1,5,-1,4,-1
17546,4,4,3,-1,3,-1,3,-1
17547,4,4,3,4,4,5,5,3
17548,4,5,4,-1,4,-1,3,-1
17549,4,4,4,-1,4,-1,4,-1
17550,4,4,4,5,4,5,5,5
17551,4,5,4,5,5,5,-1,5
17552,4,5,3,5,4,3,2,4
17553,4,4,4,5,4,5,4,-1
17554,4,3,4,3,4,3,5,-1
17555,4,5,5,-1,5,-1,5,-1
17556,4,3,5,4,5,4,5,-1
17557,4,4,5,5,5,3,4,-1
17558,4,4,4,-1,4,-1,4,-1
17559,4,4,3,5,5,5,5,-1
17560,4,4,4,-1,4,-1,5,-1
17561,4,5,4,-1,4,-1,4,-1
17562,4,4,3,3,4,4,4,4
17563,4,4,3,5,3,5,5,3
17564,4,3,5,4,5,3,5,2
17565,4,4,3,5,3,4,4,3
17566,4,4,3,5,4,4,4,3
17567,4,5,3,-1,4,-1,5,-1
17568,4,5,4,5,5,5,4,5
17569,4,5,4,5,4,5,4,-1
17570,4,5,2,-1,3,-1,4,-1
17571,4,3,5,5,-1,-1,3,5
17572,4,5,4,-1,4,-1,4,-1
17573,4,4,2,4,3,4,5,2
17574,4,5,4,5,5,4,4,5
17575,4,4,4,4,5,4,5,3
17576,4,4,5,2,5,4,4,4
17577,4,4,4,4,4,4,4,-1
17578,4,5,4,4,5,5,4,-1
17579,4,3,4,-1,4,-1,4,-1
17580,4,3,4,-1,5,-1,4,-1
17581,4,4,4,4,5,3,4,-1
17582,4,5,5,5,5,4,5,3
17583,4,4,4,5,5,4,4,-1
17584,4,5,4,5,4,3,4,4
17585,4,5,4,4,5,4,-1,-1
17586,4,5,4,-1,5,-1,5,-1
17587,4,4,3,5,4,4,4,-1
17588,4,5,5,-1,5,-1,5,-1
17589,4,4,4,4,4,4,5,-1
17590,4,4,4,5,4,3,-1,-1
17591,4,4,4,3,5,4,4,4
17592,4,2,4,2,4,3,4,3
17593,4,4,3,-1,3,-1,3,-1
17594,4,4,4,3,5,5,5,3
17595,4,5,4,5,5,5,5,3
17596,4,4,4,5,5,4,4,-1
17597,4,5,4,-1,5,-1,4,-1
17598,4,4,4,5,4,3,2,-1
17599,4,5,3,4,5,5,3,4
17600,4,4,4,4,4,4,4,3
17601,4,5,5,5,5,5,4,-1
17602,4,5,4,-1,5,-1,5,-1
17603,4,5,4,5,4,4,4,4
17604,4,3,4,5,3,3,3,3
17605,4,5,4,5,4,4,4,4
17606,4,3,4,-1,4,-1,5,-1
17607,4,4,4,4,4,3,4,-1
17608,4,4,4,5,4,5,5,4
17609,4,4,3,4,4,5,4,-1
17610,4,3,4,-1,4,-1,2,-1
17611,4,4,4,3,4,3,4,4
17612,4,4,4,4,4,5,4,-1
17613,4,4,4,4,5,4,5,4
17614,4,3,4,4,4,1,3,-1
17615,4,4,5,5,5,5,-1,5
17616,4,4,3,5,4,5,3,-1
17617,4,3,4,4,4,2,3,-1
17618,4,5,5,5,5,5,5,-1
17619,4,3,4,-1,4,-1,3,-1
17620,4,3,4,-1,4,-1,5,-1
17621,4,5,5,-1,5,-1,5,-1
17622,4,5,4,5,5,5,5,5
17623,4,3,4,4,4,4,4,4
17624,4,4,3,5,5,4,4,-1
17625,4,3,3,-1,5,-1,4,-1
17626,4,5,4,4,4,4,5,-1
17627,4,2,2,5,4,4,4,4
17628,4,5,4,5,5,5,5,-1
17629,4,4,3,3,4,5,5,-1
17630,4,4,3,5,4,4,4,-1
17631,4,4,5,4,5,5,5,-1
17632,4,4,4,-1,5,-1,4,-1
17633,4,4,5,-1,5,-1,4,-1
17634,4,4,4,-1,4,-1,4,-1
17635,4,4,4,5,4,4,3,-1
17636,4,4,4,5,4,5,3,-1
17637,4,5,3,-1,4,-1,5,-1
17638,4,5,4,5,4,5,5,-1
17639,4,4,5,5,4,3,4,4
17640,4,4,3,5,4,5,5,3
17641,4,4,3,-1,5,-1,4,-1
17642,4,3,4,5,4,5,5,4
17643,4,4,4,4,4,4,3,4
17644,4,4,4,-1,5,-1,5,-1
17645,4,4,4,-1,4,-1,4,-1
17646,4,4,4,5,3,5,4,-1
17647,4,5,4,5,5,5,5,4
17648,4,4,4,5,4,4,4,-1
17649,4,4,3,4,5,5,5,-1
17650,4,4,3,-1,4,-1,3,-1
17651,4,4,4,4,5,3,3,3
17652,4,4,5,2,4,4,4,4
17653,4,4,4,5,5,5,5,3
17654,4,5,4,-1,4,-1,4,-1
17655,4,3,4,3,5,3,5,5
17656,4,3,4,5,4,4,5,4
17657,4,3,3,-1,2,-1,4,-1
17658,4,5,5,5,4,5,4,-1
17659,4,4,4,3,4,3,3,4
17660,4,5,4,-1,5,-1,5,-1
17661,4,5,4,4,4,4,4,3
17662,4,4,3,-1,5,-1,5,-1
17663,4,4,4,5,4,3,5,-1
17664,4,5,3,5,4,5,5,5
17665,4,4,4,4,4,4,5,4
17666,4,-1,4,5,5,4,5,-1
17667,4,4,4,4,5,5,4,-1
17668,4,4,3,5,3,4,4,-1
17669,4,5,5,5,5,5,4,-1
17670,4,4,4,5,4,3,4,4
17671,4,4,4,5,4,5,5,5
17672,4,4,4,4,4,5,5,2
17673,4,3,4,-1,4,-1,5,-1
17674,4,4,4,-1,5,-1,5,-1
17675,4,4,5,5,5,4,4,-1
17676,4,-1,4,3,4,5,5,5
17677,4,4,5,4,4,2,3,-1
17678,4,5,4,-1,4,-1,5,-1
17679,4,4,5,2,5,4,4,-1
17680,4,3,5,5,5,5,5,5
17681,4,3,4,-1,4,-1,3,-1
17682,4,4,4,5,5,3,4,-1
17683,4,4,4,4,3,4,4,-1
17684,4,3,4,-1,5,-1,2,-1
17685,4,4,3,-1,5,-1,4,-1
17686,4,3,4,-1,5,-1,5,-1
17687,4,3,3,3,2,4,4,-1
17688,4,4,5,5,5,3,5,4
17689,4,4,5,5,4,3,3,4
17690,4,3,5,-1,5,-1,3,-1
17691,4,5,4,4,5,5,5,-1
17692,4,5,4,3,4,5,4,3
17693,4,4,5,2,5,1,5,4
17694,4,5,3,5,5,5,5,5
17695,4,5,4,4,5,5,5,5
17696,4,3,4,4,4,4,4,5
17697,4,4,3,-1,4,-1,4,-1
17698,4,4,5,5,5,5,5,-1
17699,4,5,5,5,4,4,4,5
17700,4,4,4,-1,4,-1,4,-1
17701,4,4,4,5,5,4,4,-1
17702,4,4,4,4,4,5,4,-1
17703,4,5,4,5,4,4,4,-1
17704,4,4,4,5,5,4,4,5
17705,4,4,5,4,5,5,5,5
17706,4,4,4,4,3,3,4,-1
17707,4,4,5,5,5,5,4,-1
17708,4,5,4,-1,5,-1,4,-1
17709,4,4,4,4,5,5,5,-1
17710,4,4,3,4,3,4,4,-1
17711,4,5,4,4,5,4,4,5
17712,4,4,4,-1,4,-1,4,-1
17713,4,5,4,5,5,5,4,5
17714,4,4,4,-1,4,-1,3,-1
17715,4,4,4,4,3,2,2,2
17716,4,3,4,-1,5,-1,3,-1
17717,4,5,3,5,4,4,3,3
17718,4,3,3,4,5,3,3,5
17719,4,4,4,4,4,5,5,-1
17720,4,4,5,-1,5,-1,3,-1
17721,4,4,3,4,5,1,3,-1
17722,4,3,4,5,5,4,4,4
17723,4,4,4,5,4,4,3,3
17724,4,4,4,5,4,5,5,3
17725,4,3,2,4,2,5,5,-1
17726,4,5,5,4,5,5,5,4
17727,4,4,3,-1,4,-1,4,-1
17728,4,4,4,5,3,3,3,3
17729,4,4,4,5,5,5,5,-1
17730,4,3,5,3,4,5,4,-1
17731,4,4,5,4,5,5,4,4
17732,4,3,4,-1,5,-1,5,-1
17733,4,4,5,4,5,4,5,5
17734,4,3,5,-1,5,-1,4,-1
17735,4,5,5,5,5,4,4,-1
17736,4,4,4,4,4,4,4,4
17737,4,5,5,4,5,5,5,-1
17738,4,3,4,5,4,5,5,4
17739,4,5,4,-1,4,-1,5,-1
17740,4,4,3,4,4,5,4,3
17741,4,5,4,2,4,4,4,3
17742,4,5,5,4,5,5,5,4
17743,4,4,3,5,3,2,3,-1
17744,4,4,4,5,5,5,4,-1
17745,4,4,2,5,5,5,5,5
17746,4,5,4,4,4,4,4,-1
17747,4,4,4,4,5,4,5,4
17748,4,2,3,4,3,2,4,-1
17749,4,4,4,-1,4,-1,4,-1
17750,4,4,4,-1,5,-1,4,-1
17751,4,4,1,3,4,3,4,3
17752,4,4,3,5,5,5,5,3
17753,4,4,5,5,5,5,5,3
17754,4,3,4,4,4,5,4,4
17755,4,4,5,4,4,4,3,3
17756,4,4,4,4,4,3,4,4
17757,4,3,4,-1,3,-1,4,-1
17758,4,4,4,3,4,4,5,4
17759,4,4,4,3,5,4,4,2
17760,4,5,5,-1,5,-1,5,-1
17761,4,4,4,5,4,3,3,4
17762,4,4,4,4,4,3,4,4
17763,4,4,4,5,4,5,4,5
17764,4,4,5,5,5,5,5,-1
17765,4,5,3,5,4,4,4,4
17766,4,5,3,-1,3,-1,3,-1
17767,4,4,2,-1,4,-1,2,-1
17768,4,4,5,5,5,5,5,5
17769,4,5,4,-1,5,-1,4,-1
17770,4,5,4,-1,4,-1,4,-1
17771,4,5,4,-1,5,-1,5,-1
17772,4,4,4,-1,4,-1,4,-1
17773,4,4,4,3,5,5,5,4
17774,4,4,4,5,4,5,5,-1
17775,4,4,4,-1,3,-1,4,-1
17776,4,3,4,4,4,3,5,3
17777,4,4,3,5,4,5,4,-1
17778,4,5,4,5,5,4,5,5
17779,4,4,5,5,5,5,5,-1
17780,4,4,3,5,3,4,4,2
17781,4,5,5,5,5,5,5,4
17782,4,4,5,5,5,5,4,5
17783,4,4,5,5,5,4,5,4
17784,4,4,3,-1,4,-1,4,-1
17785,4,4,5,5,5,3,5,-1
17786,4,4,4,3,4,4,4,-1
17787,4,5,5,-1,5,-1,5,-1
17788,4,3,3,5,2,5,5,-1
17789,4,4,5,5,5,5,5,4
17790,4,4,3,5,4,4,4,-1
17791,4,4,3,4,3,5,4,4
17792,4,4,4,3,5,3,2,3
17793,4,3,4,4,5,3,5,3
17794,4,4,4,4,4,4,5,4
17795,4,5,4,3,5,4,4,3
17796,4,5,3,4,5,4,4,4
17797,4,4,4,5,4,4,5,-1
17798,4,4,4,4,4,4,4,-1
17799,4,5,4,5,3,5,3,-1
17800,4,4,4,4,4,4,5,4
17801,4,5,4,-1,5,-1,4,-1
17802,4,4,4,5,5,3,3,2
17803,4,4,4,4,4,4,5,-1
17804,4,4,4,3,4,5,3,4
17805,4,4,4,4,4,3,4,-1
17806,4,4,5,2,4,5,5,-1
17807,4,3,5,2,5,5,5,-1
17808,4,3,4,-1,3,-1,4,-1
17809,4,4,3,5,3,4,4,-1
17810,4,4,5,-1,5,-1,5,-1
17811,4,4,5,5,4,4,5,-1
17812,4,4,4,5,4,5,4,-1
17813,4,5,3,5,4,5,5,-1
17814,4,4,4,5,4,5,5,3
17815,4,5,5,5,4,5,5,4
17816,4,4,3,5,5,4,3,-1
17817,4,4,5,-1,4,-1,4,-1
17818,4,3,4,3,5,4,4,-1
17819,4,4,4,5,4,5,5,3
17820,4,4,4,4,4,4,4,-1
17821,4,4,4,5,4,4,4,-1
17822,4,4,5,4,5,3,4,-1
17823,4,3,5,5,5,4,5,5
17824,4,4,3,5,3,4,3,2
17825,4,4,4,4,4,5,5,3
17826,4,3,4,-1,4,-1,5,-1
17827,4,4,5,5,4,5,3,5
17828,4,5,5,-1,5,-1,5,-1
17829,4,4,5,5,5,4,4,2
17830,4,4,4,5,5,5,4,4
17831,4,4,3,4,3,4,4,-1
17832,4,4,4,5,5,5,5,3
17833,4,3,4,-1,4,-1,5,-1
17834,4,4,4,4,4,4,4,-1
17835,4,4,2,5,3,3,4,2
17836,4,4,4,-1,4,-1,1,-1
17837,4,4,4,5,4,4,-1,-1
17838,4,4,3,4,4,4,3,-1
17839,4,4,4,-1,4,-1,4,-1
17840,4,4,5,5,5,4,5,-1
17841,4,5,4,4,4,4,4,4
17842,4,3,4,4,5,5,4,4
17843,4,5,4,3,5,5,5,-1
17844,4,5,4,-1,4,-1,4,-1
17845,4,5,4,4,5,5,4,4
17846,4,3,3,-1,4,-1,4,-1
17847,4,3,3,-1,3,-1,3,-1
17848,4,3,4,4,4,5,-1,3
17849,4,5,4,5,5,4,5,5
17850,4,5,4,4,5,5,5,5
17851,4,3,2,-1,3,-1,5,-1
17852,4,3,4,-1,4,-1,4,-1
17853,4,4,5,3,5,4,4,5
17854,4,4,4,3,4,4,4,4
17855,4,4,3,5,4,3,3,-1
17856,4,4,4,-1,4,-1,3,-1
17857,4,5,4,-1,4,-1,4,-1
17858,4,4,4,5,5,-1,-1,-1
17859,4,5,4,4,4,4,4,-1
17860,4,5,4,5,4,5,4,3
17861,4,5,3,-1,4,-1,3,-1
17862,4,4,4,4,4,5,5,5
17863,4,3,4,-1,3,-1,4,-1
17864,4,5,4,4,3,4,3,-1
17865,4,5,4,5,5,4,5,4
17866,4,5,3,-1,3,-1,3,-1
17867,4,4,5,5,4,4,3,-1
17868,4,5,5,4,5,5,5,-1
17869,4,5,4,3,4,4,3,5
17870,4,5,5,3,5,4,5,4
17871,4,4,4,5,3,2,2,-1
17872,4,4,2,4,4,3,5,1
17873,4,3,4,-1,4,-1,4,-1
17874,4,4,5,3,4,4,5,-1
17875,4,3,3,5,4,4,5,5
17876,4,4,2,5,5,5,5,5
17877,4,5,5,5,4,5,5,5
17878,4,3,4,5,4,5,4,3
17879,4,5,4,-1,5,-1,4,-1
17880,4,4,4,4,4,4,4,-1
17881,4,5,4,4,5,5,4,3
17882,4,4,4,2,5,5,4,5
17883,4,4,4,-1,2,-1,2,-1
17884,4,5,5,-1,5,-1,5,-1
17885,4,4,4,4,3,4,4,3
17886,4,5,4,-1,5,-1,4,-1
17887,4,3,4,4,5,3,5,4
17888,4,5,3,-1,5,-1,4,-1
17889,4,4,3,3,4,4,4,4
17890,4,4,5,4,5,5,-1,4
17891,4,4,5,5,5,3,4,3
17892,4,4,4,4,4,3,3,3
17893,4,3,3,4,4,-1,4,4
17894,4,5,3,5,5,3,5,-1
17895,4,4,5,4,5,5,4,4
17896,4,4,3,4,4,5,4,-1
17897,4,3,4,-1,4,-1,3,-1
17898,4,4,4,4,4,4,3,3
17899,4,2,5,4,5,3,3,1
17900,4,3,5,5,5,5,5,3
17901,4,4,4,4,4,5,5,3
17902,4,4,-1,5,4,2,2,4
17903,4,5,4,-1,5,-1,5,-1
17904,4,4,4,-1,4,-1,4,-1
17905,4,3,4,5,4,4,4,-1
17906,4,4,4,5,4,4,3,3
17907,4,5,3,5,4,5,4,-1
17908,4,5,4,4,5,4,5,-1
17909,4,3,4,4,5,4,5,5
17910,4,5,4,5,4,2,3,5
17911,4,4,4,-1,5,5,4,-1
17912,4,4,4,3,4,4,4,-1
17913,4,5,5,5,5,5,5,4
17914,4,3,4,-1,4,-1,4,-1
17915,4,5,4,5,4,5,5,4
17916,4,5,4,5,5,5,4,5
17917,4,4,4,2,5,4,5,4
17918,4,5,4,5,4,4,5,4
17919,4,5,4,5,5,5,5,3
17920,4,4,2,3,4,3,4,2
17921,4,5,4,-1,4,-1,4,-1
17922,4,-1,4,4,3,4,4,4
17923,4,4,4,4,4,5,4,4
17924,4,4,4,5,5,4,5,5
17925,4,5,4,4,5,3,4,3
17926,4,3,3,2,3,3,3,-1
17927,4,3,3,5,4,4,5,5
17928,4,4,4,4,4,4,4,3
17929,4,5,4,5,4,3,3,-1
17930,4,3,5,-1,5,-1,5,-1
17931,4,5,5,5,5,4,5,5
17932,4,-1,4,4,5,4,3,3
17933,4,4,4,5,4,5,4,4
17934,4,4,4,4,5,5,4,3
17935,4,5,4,5,4,5,4,4
17936,4,5,5,-1,5,-1,4,-1
17937,4,4,4,4,4,3,4,-1
17938,4,4,4,-1,4,-1,3,-1
17939,4,5,3,-1,4,-1,3,-1
17940,4,4,4,-1,5,-1,4,-1
17941,4,4,4,5,4,4,5,4
17942,4,5,5,5,5,5,5,5
17943,4,3,4,4,3,3,3,3
17944,4,4,4,3,5,4,5,4
17945,4,3,3,-1,4,-1,4,-1
17946,4,4,5,-1,5,-1,4,-1
17947,4,5,4,-1,4,-1,4,-1
17948,4,3,5,5,5,5,5,5
17949,4,5,4,3,5,5,4,-1
17950,4,4,4,-1,4,-1,5,-1
17951,4,4,4,4,4,4,4,-1
17952,4,4,4,-1,5,-1,4,-1
17953,4,5,5,5,5,5,5,5
17954,4,5,4,-1,5,-1,5,-1
17955,4,5,4,-1,5,-1,4,-1
17956,4,4,5,4,4,3,4,3
17957,4,3,4,-1,4,-1,3,-1
17958,4,4,4,4,4,4,3,4
17959,4,5,5,-1,5,-1,4,-1
17960,4,4,5,4,5,4,5,4
17961,4,4,3,5,4,4,4,4
17962,4,3,4,3,5,4,-1,4
17963,4,4,4,2,4,4,4,4
17964,4,4,2,5,3,3,3,3
17965,4,3,4,5,5,4,5,-1
17966,4,4,4,4,4,5,4,3
17967,4,5,4,5,5,5,5,3
17968,4,4,4,5,5,5,3,3
17969,4,5,5,-1,5,-1,5,-1
17970,4,4,3,-1,3,-1,4,-1
17971,4,5,5,-1,4,-1,5,-1
17972,4,4,3,4,4,4,4,-1
17973,4,4,3,4,3,3,3,3
17974,4,4,4,5,5,4,4,-1
17975,4,4,4,5,5,4,4,5
17976,4,3,5,3,5,5,5,5
17977,4,4,3,4,4,4,4,5
17978,4,4,4,-1,5,-1,5,-1
17979,4,4,3,5,4,4,4,-1
17980,4,4,4,5,4,4,4,3
17981,4,5,3,-1,4,-1,4,-1
17982,4,4,3,-1,3,-1,4,-1
17983,4,3,3,-1,3,-1,2,-1
17984,4,4,3,2,4,4,5,5
17985,4,4,5,3,5,4,4,3
17986,4,4,4,4,4,-1,4,2
17987,4,5,5,-1,5,-1,4,-1
17988,4,4,4,5,4,5,5,3
17989,4,5,3,5,4,5,4,3
17990,4,5,3,4,3,5,5,-1
17991,4,4,5,5,5,5,-1,-1
17992,4,5,4,-1,5,-1,5,-1
17993,4,4,2,4,3,4,4,4
17994,4,4,4,4,4,4,4,4
17995,4,4,4,5,4,5,5,5
17996,4,5,5,5,5,5,5,5
17997,4,4,5,5,5,4,5,3
17998,4,4,4,5,5,3,4,2
17999,4,3,3,5,4,4,4,-1
18000,4,4,3,-1,4,-1,3,-1
18001,4,5,3,5,5,4,4,4
18002,4,4,4,4,5,2,5,5
18003,4,5,4,-1,5,-1,5,-1
18004,4,4,4,3,5,2,4,-1
18005,4,5,3,5,4,5,5,-1
18006,4,5,3,-1,5,-1,5,-1
18007,4,5,5,4,5,4,5,3
18008,4,4,3,-1,4,-1,4,-1
18009,4,5,4,5,4,5,5,5
18010,4,4,4,5,5,5,4,4
18011,4,3,5,5,5,5,4,-1
18012,4,4,5,5,-1,4,4,5
18013,4,4,2,4,5,3,5,-1
18014,4,4,4,5,5,4,4,3
18015,4,4,4,-1,4,-1,4,-1
18016,4,5,4,4,3,5,4,3
18017,4,5,4,-1,4,-1,4,-1
18018,4,4,5,4,5,4,4,4
18019,4,5,4,5,4,4,-1,-1
18020,4,5,4,5,4,4,4,-1
18021,4,4,4,5,5,4,4,-1
18022,4,4,4,4,4,2,2,1
18023,4,4,5,5,3,4,5,3
18024,4,4,3,5,4,5,4,4
18025,4,4,3,3,4,3,3,2
18026,4,5,4,5,4,5,4,5
18027,4,5,4,4,5,4,5,4
18028,4,4,4,4,3,3,3,2
18029,4,5,3,5,3,4,3,-1
18030,4,4,5,5,5,5,3,4
18031,4,4,4,4,4,5,5,3
18032,4,4,4,3,3,5,5,2
18033,4,4,3,5,3,4,3,-1
18034,4,4,4,-1,3,-1,1,-1
18035,4,5,4,5,5,5,5,5
18036,4,5,4,5,5,5,5,-1
18037,4,5,3,3,4,4,3,-1
18038,4,5,4,5,4,5,4,4
18039,4,5,5,4,5,5,5,5
18040,4,4,2,5,3,3,4,2
18041,4,4,4,5,5,5,5,3
18042,4,4,4,3,4,4,4,3
18043,4,4,4,4,3,3,5,5
18044,4,4,4,4,4,4,5,4
18045,4,4,4,5,4,4,4,-1
18046,4,5,3,5,3,2,3,4
18047,4,4,4,-1,5,-1,3,-1
18048,4,4,4,-1,5,-1,5,-1
18049,4,4,4,-1,4,-1,4,-1
18050,4,4,4,5,5,5,4,3
18051,4,4,3,5,4,5,3,-1
18052,4,4,4,-1,4,-1,4,-1
18053,4,4,4,-1,4,-1,3,-1
18054,4,4,4,4,4,2,3,3
18055,4,4,5,5,4,5,4,5
18056,4,4,4,4,5,5,4,-1
18057,4,3,4,4,5,4,4,4
18058,4,4,4,4,4,4,4,3
18059,4,4,3,-1,5,-1,4,-1
18060,4,4,3,4,3,3,3,-1
18061,4,4,4,5,3,5,4,-1
18062,4,-1,3,5,4,5,5,3
18063,4,4,4,5,4,4,4,4
18064,4,4,4,3,2,4,4,-1
18065,4,5,3,-1,3,-1,3,-1
18066,4,4,4,5,4,3,4,-1
18067,4,4,4,-1,4,-1,4,-1
18068,4,4,4,3,4,4,3,3
18069,4,2,3,-1,5,-1,4,-1
18070,4,4,4,5,5,4,4,4
18071,4,4,4,-1,4,-1,4,-1
18072,4,4,4,3,5,4,4,4
18073,4,4,4,4,4,4,5,3
18074,4,4,4,5,4,4,4,4
18075,4,4,4,3,4,4,5,-1
18076,4,5,5,5,4,4,3,3
18077,4,3,5,4,5,4,4,4
18078,4,3,4,4,4,3,4,4
18079,4,5,4,5,4,3,3,1
18080,4,4,3,-1,4,-1,4,-1
18081,4,4,4,5,5,5,5,-1
18082,4,5,4,5,5,4,5,3
18083,4,5,4,-1,5,-1,5,-1
18084,4,-1,4,4,4,4,4,5
18085,4,4,4,4,4,4,5,4
18086,4,4,4,5,4,5,4,3
18087,4,3,2,4,5,3,2,4
18088,4,3,4,3,5,4,4,5
18089,4,4,4,5,4,4,5,-1
18090,4,4,4,5,4,5,4,-1
18091,4,4,4,4,2,5,5,-1
18092,4,4,4,5,5,5,5,-1
18093,4,3,3,3,4,5,4,4
18094,4,5,5,4,5,5,5,5
18095,4,4,4,4,4,3,3,3
18096,4,5,4,5,4,4,4,4
18097,4,4,2,4,3,3,4,3
18098,4,3,4,5,4,4,-1,2
18099,4,4,4,4,4,5,4,4
18100,4,5,4,-1,4,-1,5,-1
18101,4,4,4,5,5,5,5,-1
18102,4,2,3,-1,4,-1,4,-1
18103,4,5,3,-1,3,-1,5,-1
18104,4,-1,3,4,-1,5,3,5
18105,4,4,3,5,3,5,4,4
18106,4,3,3,3,4,4,4,3
18107,4,4,4,5,4,3,4,-1
18108,4,4,3,-1,4,-1,5,-1
18109,4,4,2,4,3,5,5,3
18110,4,5,3,5,4,5,5,-1
18111,4,4,4,3,4,4,4,3
18112,4,5,5,5,5,3,5,5
18113,4,5,4,4,5,5,5,3
18114,4,3,5,3,4,4,4,-1
18115,4,4,4,3,4,3,5,-1
18116,4,4,4,5,5,5,4,-1
18117,4,4,4,5,3,4,4,-1
18118,4,3,4,5,5,3,3,3
18119,4,4,5,5,2,5,2,4
18120,4,5,2,4,4,4,5,3
18121,4,5,4,4,5,4,5,5
18122,4,4,4,3,5,4,4,4
18123,4,3,5,-1,4,-1,3,-1
18124,4,4,5,-1,4,-1,5,-1
18125,4,4,4,4,5,4,-1,4
18126,4,5,4,-1,5,-1,4,-1
18127,4,4,3,5,4,5,4,2
18128,4,4,4,5,5,4,4,3
18129,4,4,5,2,5,4,4,5
18130,4,4,3,4,3,5,5,3
18131,4,4,5,5,5,3,5,-1
18132,4,5,5,5,5,5,4,4
18133,4,3,4,-1,4,-1,4,-1
18134,4,4,4,-1,3,-1,4,-1
18135,4,4,3,4,4,5,5,5
18136,4,4,4,-1,4,-1,4,-1
18137,4,4,4,5,5,5,5,4
18138,4,4,4,5,5,4,4,-1
18139,4,4,4,4,5,3,3,3
18140,4,4,4,4,4,3,4,3
18141,4,4,4,4,5,5,5,5
18142,4,3,3,4,4,4,4,3
18143,4,3,3,4,4,4,3,2
18144,4,4,5,-1,4,-1,4,-1
18145,4,4,4,4,4,4,4,4
18146,4,4,4,3,5,5,5,-1
18147,4,4,4,4,5,4,4,3
18148,4,5,5,5,5,5,5,5
18149,4,5,3,-1,4,-1,4,-1
18150,4,3,3,3,4,3,5,3
18151,4,4,5,-1,5,-1,4,-1
18152,4,4,4,4,5,2,4,4
18153,4,4,5,5,5,5,5,-1
18154,4,4,3,5,4,5,4,4
18155,4,4,5,4,5,3,5,-1
18156,4,3,4,-1,5,-1,3,-1
18157,4,4,4,4,4,5,5,4
18158,4,4,4,5,3,5,5,2
18159,4,4,4,3,4,5,4,-1
18160,4,4,4,4,4,4,4,4
18161,4,4,4,4,4,3,3,-1
18162,4,4,4,5,4,4,4,4
18163,4,5,4,5,5,5,5,4
18164,4,4,4,5,5,5,4,4
18165,4,4,4,5,5,5,5,4
18166,4,4,5,4,3,3,-1,5
18167,4,3,5,-1,5,-1,4,-1
18168,4,4,2,4,4,4,3,3
18169,4,4,4,3,4,4,4,3
18170,4,4,3,-1,3,-1,4,-1
18171,4,4,4,-1,4,-1,4,-1
18172,4,4,4,4,4,3,3,4
18173,4,5,4,5,4,3,4,-1
18174,4,5,5,-1,2,-1,5,-1
18175,4,4,4,4,4,5,5,5
18176,4,-1,3,5,4,5,5,3
18177,4,5,4,3,5,5,4,5
18178,4,5,4,-1,4,-1,5,-1
18179,4,4,4,5,5,3,5,4
18180,4,4,4,5,4,3,5,4
18181,4,4,5,4,4,4,4,2
18182,4,5,5,-1,5,-1,5,-1
18183,4,4,4,4,4,4,4,4
18184,4,4,4,5,4,-1,4,-1
18185,4,5,4,5,5,5,5,4
18186,4,4,4,4,5,4,5,4
18187,4,4,4,5,3,4,3,-1
18188,4,4,4,4,4,4,4,3
18189,4,5,4,5,4,5,5,-1
18190,4,4,5,5,5,5,5,-1
18191,4,5,4,-1,5,-1,4,-1
18192,4,5,2,4,4,3,5,-1
18193,4,4,4,4,5,4,3,3
18194,4,4,5,4,5,5,5,-1
18195,4,5,4,5,4,5,5,2
18196,4,4,3,4,2,3,4,3
18197,4,4,3,-1,3,-1,5,-1
18198,4,4,3,5,3,3,3,-1
18199,4,5,5,4,5,2,5,-1
18200,5,5,5,5,5,5,5,3
18201,5,4,4,5,5,5,5,4
18202,5,4,4,5,5,5,5,-1
18203,5,5,5,5,5,5,5,5
18204,5,5,5,-1,5,-1,5,-1
18205,5,5,5,4,5,5,5,5
18206,5,4,4,-1,5,-1,4,-1
18207,5,5,4,-1,4,-1,4,-1
18208,5,3,5,5,5,5,4,4
18209,5,4,5,5,5,5,5,4
18210,5,5,4,5,5,5,5,5
18211,5,5,5,4,5,5,5,5
18212,5,4,5,5,5,5,5,5
18213,5,3,5,-1,5,-1,5,-1
18214,5,5,4,5,5,4,5,4
18215,5,5,4,5,5,5,5,-1
18216,5,5,5,5,5,5,5,5
18217,5,5,4,5,4,5,4,4
18218,5,5,5,5,5,5,5,5
18219,5,5,4,5,5,5,5,-1
18220,5,5,5,4,5,4,5,5
18221,5,5,5,-1,5,-1,5,-1
18222,5,4,5,4,5,5,5,5
18223,5,5,4,3,5,5,5,5
18224,5,4,5,4,5,5,4,4
18225,5,4,5,4,5,5,5,-1
18226,5,5,5,-1,5,-1,5,-1
18227,5,5,3,5,4,5,5,4
18228,5,5,5,5,5,5,5,5
18229,5,5,5,5,5,5,5,5
18230,5,5,5,4,5,5,5,3
18231,5,5,4,5,5,5,5,4
18232,5,4,5,5,5,5,5,-1
18233,5,5,5,-1,5,-1,5,-1
